event_name,event_date,event_url,genre
HERMANOS GUTIERREZ,2025-03-11,https://www.moshtix.com.au/v2/event/hermanos-gutierrez/172956,Latin
Country By Candlelight,2025-03-12,https://www.ticketmaster.com.au/country-by-candlelight-melbourne-12-03-2025/event/13006137ADCA6D34,Country
Oliver Anthony Music,2025-03-12,https://www.moshtix.com.au/v2/event/oliver-anthony-music/173774,Country
Skerryvore (Scotland),2025-03-12,https://www.moshtix.com.au/v2/event/skerryvore-scotland-/174075,Folk
Kneecap - Down Under 2025,2025-03-12,https://www.moshtix.com.au/v2/event/kneecap-down-under-2025/171249,Hip-Hop/Rap
Pallbearer Australian Tour ,2025-03-13,https://www.moshtix.com.au/v2/event/pallbearer-australian-tour/173664,Metal
TALISK (SCO) *SOLD OUT*,2025-03-13,https://www.moshtix.com.au/v2/event/talisk-sco-sold-out-/174543,Folk
Erra (usa) 'Cure' Australian Tour 2025 w/ Special Guests Silent Planet (usa) + Resolve (fr) + Alienist,2025-03-13,https://www.moshtix.com.au/v2/event/erra-usa-cure-australian-tour-2025-w-special-guests-silent-planet-usa-resolve-fr-alienist/174065,Metal
Kneecap - Down Under 2025,2025-03-13,https://www.moshtix.com.au/v2/event/kneecap-down-under-2025/170428,Hip-Hop/Rap
Ruthie Foster ,2025-03-13,https://www.moshtix.com.au/v2/event/ruthie-foster/171390,Blues
FAT FREDDY'S DROP - SLO MO Album Tour,2025-03-14,https://www.ticketmaster.com.au/fat-freddys-drop-slo-mo-album-brisbane-14-03-2025/event/1300613006177573,Dance/Electronic
Kasey Chambers 'Backbone' 2025 Tour,2025-03-14,https://www.ticketmaster.com.au/kasey-chambers-backbone-2025-tour-prospect-vale-14-03-2025/event/13006131E2DA6FBF,Country
Fatboy Slim (Front GA & GA Lawn),2025-03-14,https://www.ticketmaster.com.au/fatboy-slim-front-ga-ga-lawn-perth-14-03-2025/event/13006149A4937417,Dance/Electronic
Nepathya Live In Brisbane 2025,2025-03-14,https://www.ticketmaster.com.au/nepathya-live-in-brisbane-2025-brisbane-14-03-2025/event/13006191D8511361,World
Olivia Newton John Aunty O presented by Tottie Goldsmith,2025-03-14,https://www.ticketmaster.com.au/olivia-newton-john-aunty-o-presented-southbank-14-03-2025/event/2500616EE7FD3720,Undefined
An Evening with Vika & Linda,2025-03-14,https://www.ticketmaster.com.au/an-evening-with-vika-linda-southbank-14-03-2025/event/1300615CDDC282B3,Religious
Camille O'Sullivan,2025-03-14,https://www.ticketmaster.com.au/camille-osullivan-sydney-14-03-2025/event/1300615FCAFA8A6F,Jazz
Skerryvore (UK),2025-03-14,https://www.moshtix.com.au/v2/event/skerryvore-uk-/173909,Folk
MUIREANN BRADLEY AND JON MUQ,2025-03-14,https://www.moshtix.com.au/v2/event/muireann-bradley-and-jon-muq/173711,Folk
Sumner — EP Tour ,2025-03-14,https://www.moshtix.com.au/v2/event/sumner-ep-tour/174953,Dance/Electronic
FOX FM's...... RNB FRIDAYS AT FABULOUS,2025-03-14,https://www.moshtix.com.au/v2/event/fox-fm-s-rnb-fridays-at-fabulous/174889,Dance/Electronic
Ash Grunwald,2025-03-14,https://www.moshtix.com.au/v2/event/ash-grunwald/170283,Country
THE TUMBLING PADDIES,2025-03-14,https://www.moshtix.com.au/v2/event/the-tumbling-paddies/171593,Folk
Kneecap - Down Under 2025,2025-03-14,https://www.moshtix.com.au/v2/event/kneecap-down-under-2025/169439,Hip-Hop/Rap
Fatboy Slim (Front GA & GA Lawn),2025-03-15,https://www.ticketmaster.com.au/fatboy-slim-front-ga-ga-lawn-bowral-15-03-2025/event/1300614893AC7172,Dance/Electronic
Kehlani - CRASH WORLD TOUR,2025-03-15,https://www.ticketmaster.com.au/kehlani-crash-world-tour-mt-claremont-15-03-2025/event/130060F6E12C5944,R&B
Kings of Country Rock - Eagles Vs Creedence Clearwater Revival,2025-03-15,https://www.ticketmaster.com.au/kings-of-country-rock-eagles-vs-southbank-15-03-2025/event/250060DB87880C9C,Undefined
Daria Kolosova + SPFDJ + Osmosis Jones,2025-03-15,https://www.ticketmaster.com.au/daria-kolosova-spfdj-osmosis-jones-brisbane-15-03-2025/event/13006244B0381E59,Dance/Electronic
Kasey Chambers 'Backbone' 2025 Tour,2025-03-15,https://www.ticketmaster.com.au/kasey-chambers-backbone-2025-tour-hobart-15-03-2025/event/130061318FDB4100,Country
SCANDAL,2025-03-15,https://www.moshtix.com.au/v2/event/scandal/174893,Dance/Electronic
Kneecap - Down Under 2025,2025-03-15,https://www.moshtix.com.au/v2/event/kneecap-down-under-2025/170573,Hip-Hop/Rap
Above — March 15,2025-03-15,https://www.moshtix.com.au/v2/event/above-march-15/175418,Dance/Electronic
THE SCRATCH (IRE),2025-03-15,https://www.moshtix.com.au/v2/event/the-scratch-ire-/175992,Alternative
Jody Wisternoff (Anjunadeep) ▬ Welcome To My World Album Tour - Melbourne,2025-03-15,https://www.moshtix.com.au/v2/event/jody-wisternoff-anjunadeep-welcome-to-my-world-album-tour-melbourne/175986,Dance/Electronic
Close Counters ,2025-03-15,https://www.moshtix.com.au/v2/event/close-counters/175896,Dance/Electronic
THE TUMBLING PADDIES,2025-03-15,https://www.moshtix.com.au/v2/event/the-tumbling-paddies/171600,Folk
Tony Ann Live in Brisbane,2025-03-16,https://www.ticketmaster.com.au/tony-ann-live-in-brisbane-woolloongabba-16-03-2025/event/25006175BFB818E0,Dance/Electronic
OLIVER ANTHONY MUSIC,2025-03-16,https://www.moshtix.com.au/v2/event/oliver-anthony-music/173720,Country
SHÈN Presents - Franky Wah & Sasha,2025-03-16,https://www.moshtix.com.au/v2/event/sh-n-presents-franky-wah-sasha/174592,Dance/Electronic
Ash Grunwald,2025-03-16,https://www.moshtix.com.au/v2/event/ash-grunwald/170282,Country
BFLF MELB FAMILY RAVE ‘UNDER AND OVER THE SEA’,2025-03-16,https://www.moshtix.com.au/v2/event/bflf-melb-family-rave-under-and-over-the-sea-/172990,Dance/Electronic
Amble Australia & New Zealand Tour 2025,2025-03-17,https://www.moshtix.com.au/v2/event/amble-australia-new-zealand-tour-2025/176178,Folk
Kneecap - Down Under 2025,2025-03-17,https://www.moshtix.com.au/v2/event/kneecap-down-under-2025/169427,Hip-Hop/Rap
Fatboy Slim,2025-03-18,https://www.moshtix.com.au/v2/event/fatboy-slim/176943,Dance/Electronic
Ziggy Alberts - 'New Love' Regional Tour,2025-03-19,https://www.ticketmaster.com.au/ziggy-alberts-new-love-regional-tour-thirroul-19-03-2025/event/13006165E69A8BFB,Folk
Jahnavi Harrison,2025-03-19,https://www.ticketmaster.com.au/jahnavi-harrison-woolloongabba-19-03-2025/event/2500622A99670F8F,New Age
The East Pointers (Canada),2025-03-19,https://www.moshtix.com.au/v2/event/the-east-pointers-canada-/173623,Folk
HONNE - The OUCH AU Tour,2025-03-19,https://www.moshtix.com.au/v2/event/honne-the-ouch-au-tour/175222,R&B
Wild Rivers “Everywhere We Go” Tour  ,2025-03-19,https://www.moshtix.com.au/v2/event/wild-rivers-everywhere-we-go-tour/172674,Folk
The Fab Four - The Ultimate Tribute,2025-03-20,https://www.ticketmaster.com.au/the-fab-four-the-ultimate-tribute-southbank-20-03-2025/event/250060AAEF5C3C87,Undefined
Fat Freddy's Drop SLO MO ALBUM TOUR,2025-03-20,https://www.ticketmaster.com.au/fat-freddys-drop-slo-mo-album-west-melbourne-20-03-2025/event/13006131AE6060CD,Dance/Electronic
Ziggy Alberts - 'New Love' Regional Tour,2025-03-20,https://www.ticketmaster.com.au/ziggy-alberts-new-love-regional-tour-thirroul-20-03-2025/event/130061523C018390,Folk
The East Pointers - Australia 2025 *FINAL TICKETS*,2025-03-20,https://www.moshtix.com.au/v2/event/the-east-pointers-australia-2025-final-tickets-/173872,Folk
Kehlani - CRASH WORLD TOUR,2025-03-21,https://www.ticketmaster.com.au/kehlani-crash-world-tour-brisbane-21-03-2025/event/130060F6D58D586E,R&B
The Fab Four - The Ultimate Tribute,2025-03-21,https://www.ticketmaster.com.au/the-fab-four-the-ultimate-tribute-southbank-21-03-2025/event/250060ADA59C163E,Undefined
Fatboy Slim (Front GA & GA Lawn),2025-03-21,https://www.ticketmaster.com.au/fatboy-slim-front-ga-ga-lawn-tanunda-21-03-2025/event/13006147E2FF78A6,Dance/Electronic
The Sweet Caroline Tour: A Tribute to Neil Diamond,2025-03-21,https://www.ticketmaster.com.au/the-sweet-caroline-tour-a-tribute-sandy-bay-21-03-2025/event/1300612BD3E8610F,Undefined
Ginger Root - Shinbangumi Australia 2025,2025-03-21,https://www.ticketmaster.com.au/ginger-root-shinbangumi-australia-2025-brisbane-21-03-2025/event/1300618B7E4B093A,R&B
Tech N9ne (USA) + Special Guest Joey Cool (USA),2025-03-21,https://www.moshtix.com.au/v2/event/tech-n9ne-usa-special-guest-joey-cool-usa-/173014,Hip-Hop/Rap
FOX FM's...... RNB FRIDAYS AT FABULOUS,2025-03-21,https://www.moshtix.com.au/v2/event/fox-fm-s-rnb-fridays-at-fabulous/174890,Dance/Electronic
Nepathya – Live in Adelaide,2025-03-21,https://www.moshtix.com.au/v2/event/nepathya-live-in-adelaide/175671,World
BABE RAINBOW – BABE RAINBOW BABE RAINBOW,2025-03-21,https://www.moshtix.com.au/v2/event/babe-rainbow-babe-rainbow-babe-rainbow/175898,Dance/Electronic
Ziggy Alberts - ‘New Love’ Regional Tour,2025-03-21,https://www.moshtix.com.au/v2/event/ziggy-alberts-new-love-regional-tour/172882,Folk
Fatboy Slim (Concert & Dining),2025-03-22,https://www.ticketmaster.com.au/fatboy-slim-concert-dining-waurn-ponds-22-03-2025/event/13006147E9DA78F9,Dance/Electronic
Fatboy Slim (Front GA & GA Lawn),2025-03-22,https://www.ticketmaster.com.au/fatboy-slim-front-ga-ga-lawn-waurn-ponds-22-03-2025/event/13006147B16171D8,Dance/Electronic
berry juicy,2025-03-22,https://www.ticketmaster.com.au/berry-juicy-brisbane-22-03-2025/event/13006226BBB6150D,Dance/Electronic
The Sweet Caroline Tour: A Tribute to Neil Diamond,2025-03-22,https://www.ticketmaster.com.au/the-sweet-caroline-tour-a-tribute-prospect-vale-22-03-2025/event/1300612E41D41821,Undefined
Higher Grnd Pres: Bru-C & Kanine (UK) [SYD],2025-03-22,https://www.moshtix.com.au/v2/event/higher-grnd-pres-bru-c-kanine-uk-syd-/176497,Dance/Electronic
BABE RAINBOW BABE RAINBOW,2025-03-22,https://www.moshtix.com.au/v2/event/babe-rainbow-babe-rainbow/176007,Dance/Electronic
KRISTINA OLSEN (USA) w/ PETER GRAYLING,2025-03-22,https://www.moshtix.com.au/v2/event/kristina-olsen-usa-w-peter-grayling/176731,Blues
SULTAN + SHEPARD,2025-03-22,https://www.moshtix.com.au/v2/event/sultan-shepard/176071,Dance/Electronic
SHÈN | Franky Wah & Sasha 2025,2025-03-22,https://www.moshtix.com.au/v2/event/sh-n-franky-wah-sasha-2025/174814,Dance/Electronic
Nelly - Where The Party At Tour,2025-03-22,https://www.moshtix.com.au/v2/event/nelly-where-the-party-at-tour/174587,Hip-Hop/Rap
SCANDAL,2025-03-22,https://www.moshtix.com.au/v2/event/scandal/174894,Dance/Electronic
Above — March 22,2025-03-22,https://www.moshtix.com.au/v2/event/above-march-22/175419,Dance/Electronic
Wild Rivers “Everywhere We Go” Tour  ,2025-03-22,https://www.moshtix.com.au/v2/event/wild-rivers-everywhere-we-go-tour/172707,Folk
Fatboy Slim (Front GA & GA Lawn),2025-03-23,https://www.ticketmaster.com.au/fatboy-slim-front-ga-ga-lawn-mount-cotton-23-03-2025/event/13006148B7F17932,Dance/Electronic
Central Australian Aboriginal Women's Choir,2025-03-23,https://www.ticketmaster.com.au/central-australian-aboriginal-womens-choir-southbank-23-03-2025/event/13006189CDED86D4,Other
Vargas Blues Band (Spain),2025-03-23,https://www.moshtix.com.au/v2/event/vargas-blues-band-spain-/167934,Blues
Wild Rivers “Everywhere We Go” Tour (2nd Show),2025-03-23,https://www.moshtix.com.au/v2/event/wild-rivers-everywhere-we-go-tour-2nd-show-/174935,Folk
Amble - Australia & New Zealand Tour 2025,2025-03-23,https://www.moshtix.com.au/v2/event/amble-australia-new-zealand-tour-2025/174265,Folk
Ginger Root,2025-03-23,https://www.moshtix.com.au/v2/event/ginger-root/175037,R&B
Nepathya,2025-03-24,https://www.ticketmaster.com.au/nepathya-west-melbourne-24-03-2025/event/1300624BA2001F91,World
GINGER ROOT - Shinbangumi Australia 2025,2025-03-24,https://www.moshtix.com.au/v2/event/ginger-root-shinbangumi-australia-2025/174965,R&B
CENTRAL AUSTRALIAN ABORIGINAL WOMEN’S CHOIR,2025-03-24,https://www.moshtix.com.au/v2/event/central-australian-aboriginal-women-s-choir/172209,Undefined
Queensland Music Awards,2025-03-25,https://www.ticketmaster.com.au/queensland-music-awards-brisbane-25-03-2025/event/13006246B6031FD2,Undefined
Kuma Sagar & The Kwhopa Band Live in Brisbane,2025-03-26,https://www.ticketmaster.com.au/kuma-sagar-the-kwhopa-band-live-brisbane-26-03-2025/event/13006197BBCB13A9,Other
Tech N9ne (USA) + Special Guest Joey Cool (USA),2025-03-26,https://www.moshtix.com.au/v2/event/tech-n9ne-usa-special-guest-joey-cool-usa-/173196,Hip-Hop/Rap
Kasey Chambers 'Backbone' Tour 2025,2025-03-27,https://www.ticketmaster.com.au/kasey-chambers-backbone-tour-2025-thirroul-27-03-2025/event/130061322F5B772F,Country
Sara Storer | THIRD Show now on sale!,2025-03-27,https://www.moshtix.com.au/v2/event/sara-storer-third-show-now-on-sale-/176561,Country
Sons Of Zion - Autumn Vibes,2025-03-27,https://www.moshtix.com.au/v2/event/sons-of-zion-autumn-vibes/175966,Reggae
Leila Forouhar and Kamyar,2025-03-28,https://www.ticketmaster.com.au/leila-forouhar-and-kamyar-st-kilda-28-03-2025/event/1300616B930E7C26,World
TECH N9NE (USA) + Special Guest JOEY COOL (USA),2025-03-28,https://www.moshtix.com.au/v2/event/tech-n9ne-usa-special-guest-joey-cool-usa-/173013,Hip-Hop/Rap
Booty Block Party – Bootleg Rascal + More,2025-03-28,https://www.moshtix.com.au/v2/event/booty-block-party-bootleg-rascal-more/174574,Hip-Hop/Rap
Illy - The Good Life Tour,2025-03-28,https://www.moshtix.com.au/v2/event/illy-the-good-life-tour/170605,Hip-Hop/Rap
FOX FM's...... RNB FRIDAYS AT FABULOUS,2025-03-28,https://www.moshtix.com.au/v2/event/fox-fm-s-rnb-fridays-at-fabulous/175233,Dance/Electronic
Sara Storer | SOLD OUT,2025-03-28,https://www.moshtix.com.au/v2/event/sara-storer-sold-out/171548,Country
The Beach Boys Experience,2025-03-29,https://www.ticketmaster.com.au/the-beach-boys-experience-thirroul-29-03-2025/event/130060A9CD893BAA,Undefined
Chinese Laundry Invites BELLA CLAXTON [ALL NIGHT LONG],2025-03-29,https://www.moshtix.com.au/v2/event/chinese-laundry-invites-bella-claxton-all-night-long-/176828,Dance/Electronic
SAM ALFRED,2025-03-29,https://www.moshtix.com.au/v2/event/sam-alfred/176638,Dance/Electronic
The Music of ENNIO MORRICONE & the Spaghetti West - performed by THE COUNTERFEIT (ft. Freya Josephine Hollick),2025-03-29,https://www.moshtix.com.au/v2/event/the-music-of-ennio-morricone-the-spaghetti-west-performed-by-the-counterfeit-ft-freya-josephine-hollick-/174969,Classical
Above — March 29 ft. Alison Wonderland,2025-03-29,https://www.moshtix.com.au/v2/event/above-march-29-ft-alison-wonderland/175420,Dance/Electronic
SCANDAL,2025-03-29,https://www.moshtix.com.au/v2/event/scandal/175236,Dance/Electronic
Alison Wonderland | Wonder Rave | Sydney ,2025-03-29,https://www.moshtix.com.au/v2/event/alison-wonderland-wonder-rave-sydney/175766,Dance/Electronic
Tech N9ne (USA) + Special Guest Joey Cool (USA),2025-03-30,https://www.moshtix.com.au/v2/event/tech-n9ne-usa-special-guest-joey-cool-usa-/173197,Hip-Hop/Rap
Krafty Kuts,2025-03-30,https://www.moshtix.com.au/v2/event/krafty-kuts/176545,Dance/Electronic
Sara Storer | SOLD OUT,2025-03-30,https://www.moshtix.com.au/v2/event/sara-storer-sold-out/174774,Country
Trentemoller,2025-04-02,https://www.ticketmaster.com.au/trentemoller-woolloongabba-02-04-2025/event/25005D7CD9E61F13,Dance/Electronic
Victor Ray,2025-04-02,https://www.moshtix.com.au/v2/event/victor-ray/175904,R&B
Trentemøller — Dreamweaver Australian Tour,2025-04-03,https://www.moshtix.com.au/v2/event/trentem-ller-dreamweaver-australian-tour/171994,Dance/Electronic
Snap! Ce Ce Peniston & D:Ream,2025-04-04,https://www.ticketmaster.com.au/snap-ce-ce-peniston-dream-brisbane-04-04-2025/event/13006193ED19171B,R&B
Ben Thompson Live as Elvis - The Ultimate Experience,2025-04-04,https://www.ticketmaster.com.au/ben-thompson-live-as-elvis-the-bankstown-04-04-2025/event/25006124A4150E94,Undefined
Knock2: nolimit TOUR.,2025-04-04,https://www.moshtix.com.au/v2/event/knock2-nolimit-tour-/173845,Dance/Electronic
CHARM OF FINCHES,2025-04-04,https://www.moshtix.com.au/v2/event/charm-of-finches/173134,Alternative
Winger,2025-04-04,https://www.moshtix.com.au/v2/event/winger/176920,Metal
Within Destruction (SVN) 'ANIMETAL' World Tour,2025-04-04,https://www.moshtix.com.au/v2/event/within-destruction-svn-animetal-world-tour/176712,Metal
CROOKED COLOURS ,2025-04-04,https://www.moshtix.com.au/v2/event/crooked-colours/174553,Dance/Electronic
Babe Rainbow Babe Rainbow,2025-04-04,https://www.moshtix.com.au/v2/event/babe-rainbow-babe-rainbow/175908,Dance/Electronic
Ministry of Sound Testament 2025 - Sydney 90s Session,2025-04-04,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-2025-sydney-90s-session/171346,Dance/Electronic
Echoes of Pink Floyd - 60 Years of Pink Floyd,2025-04-05,https://www.ticketmaster.com.au/echoes-of-pink-floyd-60-years-brisbane-05-04-2025/event/130060A1BD7C2FCD,Undefined
The Dolly Show,2025-04-05,https://www.ticketmaster.com.au/the-dolly-show-woolloongabba-05-04-2025/event/250060CDE10E1A87,Undefined
Ben Thompson Live as Elvis - The Ultimate Experience,2025-04-05,https://www.ticketmaster.com.au/ben-thompson-live-as-elvis-the-thirroul-05-04-2025/event/13006124BEC1608A,Undefined
Ministry of Sound Testament 2025 - Melbourne 90s Session,2025-04-05,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-2025-melbourne-90s-session/173283,Dance/Electronic
Winger,2025-04-05,https://www.moshtix.com.au/v2/event/winger/176927,Metal
EV Sunset Behind The Tower Blocks,2025-04-05,https://www.moshtix.com.au/v2/event/ev-sunset-behind-the-tower-blocks/176916,Dance/Electronic
GUT HEALTH X GREAT SOUTHERN NIGHTS W/ SPECIAL GUESTS,2025-04-05,https://www.moshtix.com.au/v2/event/gut-health-x-great-southern-nights-w-special-guests/174868,Alternative
Booty Block Party,2025-04-05,https://www.moshtix.com.au/v2/event/booty-block-party/174557,Hip-Hop/Rap
Dethklok: Awaken Australia,2025-04-05,https://www.moshtix.com.au/v2/event/dethklok-awaken-australia/174747,Metal
Above — April 5,2025-04-05,https://www.moshtix.com.au/v2/event/above-april-5/175421,Dance/Electronic
Victor Ray,2025-04-05,https://www.moshtix.com.au/v2/event/victor-ray/175894,R&B
Ministry of Sound Testament 2025 - Sydney 00s Session,2025-04-05,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-2025-sydney-00s-session/171347,Dance/Electronic
Dethklok: Awaken Australia *Relocated To Fortitude Music Hall,2025-04-06,https://www.ticketmaster.com.au/dethklok-awaken-australia-relocated-to-fortitude-brisbane-06-04-2025/event/13006183FFB5909C,Metal
The Australian Bee Gees,2025-04-06,https://www.ticketmaster.com.au/the-australian-bee-gees-sandy-bay-06-04-2025/event/1300617CD5615EB4,Undefined
Dethklok: Awaken Australia,2025-04-06,https://www.ticketmaster.com.au/dethklok-awaken-australia-brisbane-06-04-2025/event/1300623E9E221644,Metal
JOHN CRAIGIE and Kassi Valazza,2025-04-06,https://www.moshtix.com.au/v2/event/john-craigie-and-kassi-valazza/173497,Folk
Ministry of Sound: Testament 2025 - Perth 00s Session,2025-04-06,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-2025-perth-00s-session/173214,Dance/Electronic
Miss Kaninna ,2025-04-06,https://www.moshtix.com.au/v2/event/miss-kaninna/176209,Hip-Hop/Rap
Sam Alfred,2025-04-06,https://www.moshtix.com.au/v2/event/sam-alfred/176715,Dance/Electronic
Winger,2025-04-08,https://www.ticketmaster.com.au/winger-woolloongabba-08-04-2025/event/250062451DEE1B19,Metal
Dethklok: Awaken Australia,2025-04-08,https://www.moshtix.com.au/v2/event/dethklok-awaken-australia/174733,Metal
JOHN CRAIGIE & KASSI VALAZZA,2025-04-09,https://www.moshtix.com.au/v2/event/john-craigie-kassi-valazza/173481,Folk
Knock2: nolimit TOUR,2025-04-10,https://www.moshtix.com.au/v2/event/knock2-nolimit-tour/173328,Dance/Electronic
John Williamson 55 Years - My Travellin' Days are Done!,2025-04-11,https://www.ticketmaster.com.au/john-williamson-55-years-my-travellin-sandy-bay-11-04-2025/event/130060F690C05151,Country
Illy - The Good Life Tour,2025-04-11,https://www.ticketmaster.com.au/illy-the-good-life-tour-woolloongabba-11-04-2025/event/250061142D321D41,Hip-Hop/Rap
The Black Charade (My Chemical Romance Tribute) (UK),2025-04-11,https://www.moshtix.com.au/v2/event/the-black-charade-my-chemical-romance-tribute-uk-/173025,Undefined
The Australian Bee Gees Show (Touring),2025-04-12,https://www.ticketmaster.com.au/the-australian-bee-gees-show-touring-sydney-12-04-2025/event/1300617B81470C5A,Undefined
Ministry of Sound Testament 2025 - Melbourne 00s Session,2025-04-12,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-2025-melbourne-00s-session/173286,Dance/Electronic
"Ministry of Sound: Testament, Sydney - 90s Session (2nd Show)",2025-04-12,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-sydney-90s-session-2nd-show-/173389,Dance/Electronic
The Black Charade (My Chemical Romance Tribute) (UK),2025-04-12,https://www.moshtix.com.au/v2/event/the-black-charade-my-chemical-romance-tribute-uk-/173024,Undefined
ORIGAMI ANGEL - AUSTRALIAN TOUR,2025-04-12,https://www.moshtix.com.au/v2/event/origami-angel-australian-tour/176483,Alternative
SAM ALFRED | CYBER,2025-04-12,https://www.moshtix.com.au/v2/event/sam-alfred-cyber/176699,Dance/Electronic
Above — April 12,2025-04-12,https://www.moshtix.com.au/v2/event/above-april-12/175422,Dance/Electronic
SONS OF ZION,2025-04-12,https://www.moshtix.com.au/v2/event/sons-of-zion/175786,Reggae
The Australian Bee Gees Show (Touring),2025-04-13,https://www.ticketmaster.com.au/the-australian-bee-gees-show-touring-thirroul-13-04-2025/event/130061827BEF0BFF,Undefined
JOHN CRAIGIE and Kassi Valazza,2025-04-13,https://www.moshtix.com.au/v2/event/john-craigie-and-kassi-valazza/173484,Folk
Ministry of Sound Testament 2025 - Sunshine Coast 00s Session,2025-04-13,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-2025-sunshine-coast-00s-session/173553,Dance/Electronic
Ministry of Sound Testament 2025 - Perth 90s Session,2025-04-13,https://www.moshtix.com.au/v2/event/ministry-of-sound-testament-2025-perth-90s-session/173215,Dance/Electronic
Origami Angel Australian Tour,2025-04-13,https://www.moshtix.com.au/v2/event/origami-angel-australian-tour/176481,Alternative
VARGAS BLUES BAND,2025-04-13,https://www.moshtix.com.au/v2/event/vargas-blues-band/169683,Blues
JOHN CRAIGIE and Cassie Valazzi,2025-04-16,https://www.moshtix.com.au/v2/event/john-craigie-and-cassie-valazzi/173525,Folk
BJ THE CHICAGO KID (USA),2025-04-16,https://www.moshtix.com.au/v2/event/bj-the-chicago-kid-usa-/171356,R&B
The Black Charade (My Chemical Romance Tribute) (UK),2025-04-17,https://www.moshtix.com.au/v2/event/the-black-charade-my-chemical-romance-tribute-uk-/172764,Undefined
20 YEARS OF DAMAGE INC. - The Only Aussie Metallica Tribute Acknowledged by Metallica,2025-04-18,https://www.moshtix.com.au/v2/event/20-years-of-damage-inc-the-only-aussie-metallica-tribute-acknowledged-by-metallica/173002,Undefined
The Black Charade (My Chemical Romance Tribute) (UK),2025-04-18,https://www.moshtix.com.au/v2/event/the-black-charade-my-chemical-romance-tribute-uk-/172756,Undefined
Above — April 19,2025-04-19,https://www.moshtix.com.au/v2/event/above-april-19/175424,Dance/Electronic
The Black Charade (My Chemical Romance Tribute) (UK),2025-04-19,https://www.moshtix.com.au/v2/event/the-black-charade-my-chemical-romance-tribute-uk-/172810,Undefined
BJ the Chicago Kid,2025-04-20,https://www.ticketmaster.com.au/bj-the-chicago-kid-woolloongabba-20-04-2025/event/2500612B96A70FE4,R&B
CHRISTONE 'KINGFISH' INGRAM (USA),2025-04-21,https://www.moshtix.com.au/v2/event/christone-kingfish-ingram-usa-/171351,Blues
Sam Barber - Restless Mind Tour | SECOND SHOW ADDED,2025-04-22,https://www.moshtix.com.au/v2/event/sam-barber-restless-mind-tour-second-show-added/175296,Country
Sam Barber - Restless Mind Tour,2025-04-23,https://www.moshtix.com.au/v2/event/sam-barber-restless-mind-tour/174948,Country
The Buzz Lovers (Nirvana Tribute) (Spain) Perform ‘Nevermind’ + Fan Faves,2025-04-24,https://www.moshtix.com.au/v2/event/the-buzz-lovers-nirvana-tribute-spain-perform-nevermind-fan-faves/172543,Alternative
R.E.M. by Stipe - the definitive tribute,2025-04-25,https://www.ticketmaster.com.au/rem-by-stipe-the-definitive-tribute-southbank-25-04-2025/event/25006173E6E635E3,Undefined
JOHN DIGWEED (UK) + SIMON VUARAMBON (ARG) + ZANKEE GULATI (SYD) - Bedrock Showcase Melbourne 2025 ,2025-04-25,https://www.moshtix.com.au/v2/event/john-digweed-uk-simon-vuarambon-arg-zankee-gulati-syd-bedrock-showcase-melbourne-2025/177024,Dance/Electronic
Sam Barber - Restless Mind Tour,2025-04-25,https://www.moshtix.com.au/v2/event/sam-barber-restless-mind-tour/174944,Country
The Buzz Lovers (Nirvana Tribute) (Spain) Perform ‘Nevermind’ + Fan Faves,2025-04-25,https://www.moshtix.com.au/v2/event/the-buzz-lovers-nirvana-tribute-spain-perform-nevermind-fan-faves/172520,Alternative
The Man From Snowy River In Concert,2025-04-26,https://www.ticketmaster.com.au/the-man-from-snowy-river-in-sydney-26-04-2025/event/13006171BBFE810B,Other
The Man From Snowy River In Concert,2025-04-26,https://www.ticketmaster.com.au/the-man-from-snowy-river-in-sydney-26-04-2025/event/13006171B6A480DF,Other
Songs From The Canyon,2025-04-26,https://www.ticketmaster.com.au/songs-from-the-canyon-st-kilda-26-04-2025/event/1300615ED3DA816B,Folk
The Reflex - The Australian Duran Duran Experience ,2025-04-26,https://www.moshtix.com.au/v2/event/the-reflex-the-australian-duran-duran-experience/173880,Undefined
MK,2025-04-26,https://www.moshtix.com.au/v2/event/mk/176704,Dance/Electronic
SHOW RESCHEDULED | OBSKÜR • ELECTRIC CIRCUS 2025,2025-04-26,https://www.moshtix.com.au/v2/event/show-rescheduled-obsk-r-electric-circus-2025/174338,Dance/Electronic
The Reflex - The Australian Duran Duran Experience ,2025-04-26,https://www.moshtix.com.au/v2/event/the-reflex-the-australian-duran-duran-experience/173880,Undefined
MK,2025-04-26,https://www.moshtix.com.au/v2/event/mk/176704,Dance/Electronic
SHOW RESCHEDULED | OBSKÜR • ELECTRIC CIRCUS 2025,2025-04-26,https://www.moshtix.com.au/v2/event/show-rescheduled-obsk-r-electric-circus-2025/174338,Dance/Electronic
Above — April 26,2025-04-26,https://www.moshtix.com.au/v2/event/above-april-26/175425,Dance/Electronic
MINI KISS (USA),2025-04-26,https://www.moshtix.com.au/v2/event/mini-kiss-usa-/171639,Undefined
